"","pagination.page_number","pagination.page_size","pagination.page_count","events.id","events.url","events.organization_id","events.created","events.changed","events.published","events.status","events.currency","events.listed","events.shareable","events.online_event","events.tx_time_limit","events.locale","events.is_series","events.is_series_parent","events.inventory_type","events.is_reserved_seating","events.show_pick_a_seat","events.show_colors_in_seatmap_thumbnail","events.source","events.is_free","events.summary","events.organizer_id","events.venue_id","events.category_id","events.subcategory_id","events.format_id","events.is_externally_ticketed","events.name.text","events.description.text","events.end.timezone","events.end.utc","events.end.utc.1","events.logo.original.width","events.logo.original.height","location.latitude","location.longitude","location.augmented_location.country","location.address","label"
"39",1,50,20,"66771193437","https://www.eventbrite.com/e/beer-and-cheese-belgian-style-murrays-cheese-tickets-66771193437?aff=ebapi","141392852881","2019-07-27T22:50:35Z","2019-07-27T22:51:23Z","2019-07-27T22:51:23Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have on","8172404165","34964359","110","10001","9",FALSE,"beer and cheese: belgian style! @ murray's cheese","Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing smoky IPAs with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-11-23T23:00:00Z","2019-11-23T23:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"40",1,50,20,"67094849501","https://www.eventbrite.com/e/pucker-up-exploring-tart-and-sour-beers-with-cheese-tickets-67094849501?aff=ebapi","141392852881","2019-07-30T22:01:42Z","2019-07-30T22:03:19Z","2019-07-30T22:03:19Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Seeking more sour? Love the prickle of acidity, and mouthwatering beers? Let's pair these beautiful and bright beverages with its salty frie","8172404165","35136219","110","10001","9",FALSE,"pucker up! exploring tart and sour beers with cheese","Seeking more sour? Love the prickle of acidity, and mouthwatering beers? Let's pair these beautiful and bright beverages with its salty friend, cheese! Explore the ways in which tartness enhances our palate experience with a lineup of 6 sour beers and 6 cheeses.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-11-30T23:00:00Z","2019-11-30T23:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"41",1,50,20,"67249660545","https://www.eventbrite.com/e/east-coast-beer-and-cheese-pairing-murrays-cheese-tickets-67249660545?aff=ebapi","141392852881","2019-07-31T16:55:25Z","2019-07-31T16:56:36Z","2019-07-31T16:56:36Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Join our in-house Level III Advanced Cicerone®, Angela Steil, as she explores with you the beauty and nuances of beer and how it's the perfe","8172404165","35182273","110","10001","9",FALSE,"east coast beer and cheese pairing @ murray's cheese","Join our in-house Level III Advanced Cicerone®, Angela Steil, as she explores with you the beauty and nuances of beer and how it's the perfect pairing element with cheese! This class will explore beers and cheeses from New York and beyond. 
Folks have only been brewing beer and noshing on cheese for oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing Smokey Rauchbiers with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers from Maine and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese. 
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-12-04T01:00:00Z","2019-12-04T01:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"44",1,50,20,"68521422419","https://www.eventbrite.com/e/wet-cash-free-beer-and-comedy-for-charity-tickets-68521422419?aff=ebapi","271114457943","2019-08-08T19:10:42Z","2019-08-08T19:16:08Z","2019-08-08T19:10:45Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Wet Cash is a weekly free standup show with free beer that features the best comedians in the country, most of whom you've seen on TV. Plus,","17817710978","35806499","104","4007","6",FALSE,"wet cash! free beer and comedy for charity!","Wet Cash is a weekly free standup show with free beer that features the best comedians in the country, most of whom you've seen on TV. Plus, at the end of the night, we give out drippy wet dollar bills to one lucky person in the audience! We're back this Friday at GG's Social Trade and Treasure Club (1339 DeKalb Ave) at 7:30 PM, and we'd love to see you there! There's a suggested $10 donation, and all the proceeds from the show go to Make The Road (https://maketheroadny.org/). Come see why we're being talked about by Vulture, Thrillist, and all your coolest friends!For our show this week, we've got a killer lineup!Noah Rocklin hosts:
Terence Hartnett (Syracuse Women's Magazine)Courtney Maginnis (Caroline's/Brooklyn Comedy Festival)Kevin Lobkovich (Lincoln Lodge)Mike Bobrinskoy (Laugh Factory/Viral Sensation)
","America/New_York","2019-08-17T01:30:00Z","2019-08-17T01:30:00Z",2048,1125,"40.712775","-74.005973","United States","new york city","beer"
"45",1,50,20,"65067876771","https://www.eventbrite.com/e/nyc-craft-beer-festival-halloweekend-harvest-2019-session-2-tickets-65067876771?aff=ebapi","266219441013","2019-07-09T22:04:33Z","2019-08-06T01:34:26Z","2019-07-17T23:12:15Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((V","17654830742","34390819","110",NA,"5",FALSE,"nyc craft beer festival - halloweekend harvest 2019 - session 2","NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((VIP: 6PM EXTRA 2 HOUR SUPER SESSION)) to 10:30PM 


Saturday, November 2nd, 2019 - Session #2 | Door Times: 2PM General Admission (1PM VIP) to 4:30PM


Saturday, November 2nd, 2019 - Session #3 | Door Times: 7PM General Admission (6PM VIP) to 9:30PM



LOCATION: UNION WEST, 535 WEST 28TH STREET 
Grab your tickets to the  NYC Craft Beer Festival's ""Halloweekend Harvest""!

Celebrate Craft Beer & Halloween with an all out bash! Enjoy unlimited tastings of craft beer, spirits, ciders, and hard kombuchas! Mingle with the brewers, shop the vendors, and try some tasty food. Two days, three sessions to choose from!

Halloween costumes welcome and encouraged! 
Featured Improvements! 


Updated Floorplan for a smooth flow through the tasting stations


Additional door staff for ease of entry


Additional ticket scanners


Centralized location for Food Vendors



Close to public transportation and easily accessible. Check out the goodies below!



General Admission Includes:


Approx. 75 Breweries, 150 Craft Beers


Craft Spirits Tastings


Food & Vendors


Retail Shopping


Souvenir Tasting Glass


Unlimited Craft Beer Tastings




Unlimited Cider Tastings


Unlimited Spirits Tastings


Craft Cocktails Mixologist mixing up specialty cocktails



VIP TICKETS ADD:



Early Access - Additional 1 Hour (Friday + 2 HOURS!! 4 1/2 HOUR SESSION FOR VIP's!!)


*Oyster Hour! ($1 Oysters) During VIP Hour.


VIP ONLY ACCESSABLE Bar featuring rare craft selections and magnificent cocktails served by knowledgeable and experienced mixologists!


​
*Enjoy $1 Oysters During the Early Access VIP Hour Only (1 Hour Prior to GA Door Times).
PLEASE NOTE: Door time are as follows:
Friday 11/1, Session One - General Admission: 8PM // VIP: 6 PM (VIP LONGER SESSION 4 1/2 HOURS)
Saturday 11/2, Session Two - General Admission: 2 PM // VIP: 1 PM 
Saturday 11/2, Session Three - General Admission: 7 PM // VIP: 6 PM 
Have a printed or digital version of your ticket available for scan at the door.
Must be at least 21 years of age with valid photo ID to attend the festival. Admission requires a paid ticket to gain entry to the festival. No refunds, all sales are final.","America/New_York","2019-11-02T20:30:00Z","2019-11-02T20:30:00Z",1920,1080,"40.712775","-74.005973","United States","new york city","beer"
"46",1,50,20,"66770794243","https://www.eventbrite.com/e/catholic-professionals-summer-social-at-the-houston-hall-beer-garden-tickets-66770794243?aff=ebapi","94744057213","2019-07-27T22:30:45Z","2019-08-10T20:01:00Z","2019-07-27T22:30:47Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"The Catholic Fellowship of NYC invites Catholic professionals to a Summer Social at The Houston Hall Beer Garden on Friday August 16th from ","25500040467","34963873","114","14001","11",FALSE,"catholic professionals summer social at the houston hall beer garden","The Catholic Fellowship of NYC invites Catholic professionals to a Summer Social at The Houston Hall Beer Garden on Friday August 16th from 6PM – 9PM.  The Houston Hall is located at 222 West Houston Street, New York, NY between Bedford Street & Varick Street.  Step back in time to early 1900s New York in this West Village garage converted to an indoor spacious beer garden. The Houston Hall has very large (8,000+ square feet), open, high ceiling atmosphere (26 Ft high ceiling), which is great for large groups.  There is a wide selection of drinks and food to order. There are long tables and benches for those who wish to sit.  Feel free to invite friends.  ***How to find us***: We will be congregating around the bar area. Ask for Toan who is your host from The Catholic Fellowship. Our group will be identified by smiley face stickers given to each member\guest, so you can mix\mingle with the group.  More info and pics of Houston Hall can be found here: http://houstonhallny.com/  ***Directions***:  Take the 1 or 2 to Houston Street  Take the A, C or E to Spring Street  Take the A, B, C, D, E, F or M to W4th Street","America/New_York","2019-08-17T01:00:00Z","2019-08-17T01:00:00Z",800,533,"40.712775","-74.005973","United States","new york city","beer"
"47",1,50,20,"68388769651","https://www.eventbrite.com/e/2019-jersey-city-bacon-and-beer-classic-by-night-volunteer-sign-up-tickets-68388769651?aff=ebapi","86410149381","2019-08-08T01:10:49Z","2019-08-09T01:04:45Z","2019-08-08T01:15:02Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"VOLUNTEER AT THE CLASSIC. GET A FREE TICKET.
As a volunteer, you'll help with a range of important projects, managing the entry gates, check","6014006407","35830385","110","10001","5",FALSE,"2019 jersey city bacon and beer classic by night volunteer sign-up","VOLUNTEER AT THE CLASSIC. GET A FREE TICKET.
As a volunteer, you'll help with a range of important projects, managing the entry gates, checking tickets, arranging game booths, selling merchandise, assisting restaurants, and of course: pouring beer!
Every volunteer receives a branded t-shirt, a souvenir cup, and either a 6-pack of beer or a free ticket depending on your volunteer session! ","America/New_York","2019-10-04T03:30:00Z","2019-10-04T03:30:00Z",2038,646,"40.712775","-74.005973","United States","new york city","beer"
"48",1,50,20,"65008043809","https://www.eventbrite.com/e/nyc-craft-beer-festival-halloweekend-harvest-2019-session-1-tickets-65008043809?aff=ebapi","266219441013","2019-07-09T00:52:03Z","2019-08-07T17:29:08Z","2019-07-17T23:07:39Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((V","17654830742","34390819","110",NA,"5",FALSE,"nyc craft beer festival - halloweekend harvest 2019 -  session 1","NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((VIP: 6PM EXTRA 2 HOUR SUPER SESSION)) to 10:30PM 


Saturday, November 2nd, 2019 - Session #2 | Door Times: 2PM General Admission (1PM VIP) to 4:30PM


Saturday, November 2nd, 2019 - Session #3 | Door Times: 7PM General Admission (6PM VIP) to 9:30PM



LOCATION: UNION WEST, 535 WEST 28TH STREET 
Grab your tickets to the  NYC Craft Beer Festival's ""Halloweekend Harvest""!

Celebrate Craft Beer & Halloween with an all out bash! Enjoy unlimited tastings of craft beer, spirits, ciders, and hard kombuchas! Mingle with the brewers, shop the vendors, and try some tasty food. Two days, three sessions to choose from!

Halloween costumes welcome and encouraged! 
Featured Improvements! 


Updated Floorplan for a smooth flow through the tasting stations


Additional door staff for ease of entry


Additional ticket scanners


Centralized location for Food Vendors



Close to public transportation and easily accessible. Check out the goodies below!



General Admission Includes:


Approx. 75 Breweries, 150 Craft Beers


Craft Spirits Tastings


Food & Vendors


Retail Shopping


Souvenir Tasting Glass


Unlimited Craft Beer Tastings




Unlimited Cider Tastings


Unlimited Spirits Tastings


Craft Cocktails Mixologist mixing up specialty cocktails



VIP TICKETS ADD:



Early Access - Additional 1 Hour (Friday + 2 HOURS!! 4 1/2 HOUR SESSION FOR VIP's!!)


*Oyster Hour! ($1 Oysters) During VIP Hour.


VIP ONLY ACCESSABLE Bar featuring rare craft selections and magnificent cocktails served by knowledgeable and experienced mixologists!


​
*Enjoy $1 Oysters During the Early Access VIP Hour Only (1 Hour Prior to GA Door Times).
PLEASE NOTE: Door time are as follows:
Friday 11/1, Session One - General Admission: 8PM // VIP: 6 PM (VIP LONGER SESSION 4 1/2 HOURS)
Saturday 11/2, Session Two - General Admission: 2 PM // VIP: 1 PM 
Saturday 11/2, Session Three - General Admission: 7 PM // VIP: 6 PM 
Have a printed or digital version of your ticket available for scan at the door.
Must be at least 21 years of age with valid photo ID to attend the festival. Admission requires a paid ticket to gain entry to the festival. No refunds, all sales are final.","America/New_York","2019-11-02T02:30:00Z","2019-11-02T02:30:00Z",1920,1080,"40.712775","-74.005973","United States","new york city","beer"
"49",1,50,20,"65068066338","https://www.eventbrite.com/e/nyc-craft-beer-festival-halloweekend-harvest-2019-session-3-tickets-65068066338?aff=ebapi","266219441013","2019-07-09T22:06:50Z","2019-08-07T12:59:09Z","2019-07-17T23:15:06Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((V","17654830742","34390819","110",NA,"5",FALSE,"nyc craft beer festival - halloweekend harvest 2019 - session 3","NYC CRAFT BEER FESTIVAL - HALLOWEEKEND HARVEST 2019
DATES:


Friday, November 1st, 2019 - Session #1 | Door Times: 8PM General Admission ((VIP: 6PM EXTRA 2 HOUR SUPER SESSION)) to 10:30PM 


Saturday, November 2nd, 2019 - Session #2 | Door Times: 2PM General Admission (1PM VIP) to 4:30PM


Saturday, November 2nd, 2019 - Session #3 | Door Times: 7PM General Admission (6PM VIP) to 9:30PM



LOCATION: UNION WEST, 535 WEST 28TH STREET 
Grab your tickets to the  NYC Craft Beer Festival's ""Halloweekend Harvest""!

Celebrate Craft Beer & Halloween with an all out bash! Enjoy unlimited tastings of craft beer, spirits, ciders, and hard kombuchas! Mingle with the brewers, shop the vendors, and try some tasty food. Two days, three sessions to choose from!

Halloween costumes welcome and encouraged! 
Featured Improvements! 


Updated Floorplan for a smooth flow through the tasting stations


Additional door staff for ease of entry


Additional ticket scanners


Centralized location for Food Vendors



Close to public transportation and easily accessible. Check out the goodies below!



General Admission Includes:


Approx. 75 Breweries, 150 Craft Beers


Craft Spirits Tastings


Food & Vendors


Retail Shopping


Souvenir Tasting Glass


Unlimited Craft Beer Tastings




Unlimited Cider Tastings


Unlimited Spirits Tastings


Craft Cocktails Mixologist mixing up specialty cocktails



VIP TICKETS ADD:



Early Access - Additional 1 Hour (Friday + 2 HOURS!! 4 1/2 HOUR SESSION FOR VIP's!!)


*Oyster Hour! ($1 Oysters) During VIP Hour.


VIP ONLY ACCESSABLE Bar featuring rare craft selections and magnificent cocktails served by knowledgeable and experienced mixologists!


​
*Enjoy $1 Oysters During the Early Access VIP Hour Only (1 Hour Prior to GA Door Times).
PLEASE NOTE: Door time are as follows:
Friday 11/1, Session One - General Admission: 8PM // VIP: 6 PM (VIP LONGER SESSION 4 1/2 HOURS)
Saturday 11/2, Session Two - General Admission: 2 PM // VIP: 1 PM 
Saturday 11/2, Session Three - General Admission: 7 PM // VIP: 6 PM 
Have a printed or digital version of your ticket available for scan at the door.
Must be at least 21 years of age with valid photo ID to attend the festival. Admission requires a paid ticket to gain entry to the festival. No refunds, all sales are final.","America/New_York","2019-11-03T01:30:00Z","2019-11-03T01:30:00Z",1920,1080,"40.712775","-74.005973","United States","new york city","beer"
"50",1,50,20,"66391900963","https://www.eventbrite.com/e/volunteer-in-exchange-for-tickets-4th-annual-queens-beer-festival-tickets-66391900963?aff=ebapi","170560006702","2019-07-23T21:11:00Z","2019-08-08T01:31:09Z","2019-07-23T21:29:27Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"WE'RE LOOKING FOR GREAT VOLUNTEERS !
Reserve your space for $5 and your money will be returned the week following the event. 
DESCRIPTION


","10485107554","19271507","110","10001","5",FALSE,"volunteer in exchange for tickets - 4th annual queens beer festival","WE'RE LOOKING FOR GREAT VOLUNTEERS !
Reserve your space for $5 and your money will be returned the week following the event. 
DESCRIPTION



Join us for the 4th Annual Queens Beer Festival on Saturday and Sunday, October 5 and 6  to get a behind-the-scenes look at how the event comes together.
What is the International Food and Beer Fest?
Eat, drink, and sip from every Queens-based brewery, along with a curated selection of brews from Brooklyn, the Bronx, Long Island, and Staten Island.
Why Volunteer?


Get FREE Beer! You'll go home with a free ticket to the event. 


Make new friends! .


Hands on experience of putting together a festival with a company that specializes in large scale events.


What Do Volunteers Do


Help setup the festival on Saturday and Sunday morning: hanging signage, setup tasting glasses, assist vendors loading in, setup activity stations and more.


Be social! Run activities, branding stations, beer pouring and other interactive booths.


Get organized! Assist operations at the main gate checking IDs and tickets, handing out tasting glasses 


Be hands on! Help our restaurants and breweries give out samples, sell merchandise and more.


What Is Required


Volunteers must be at least 21 years of age to volunteer.


Volunteers must commit to a specific session in order to gain free access to the event at a later time


Again, you will reserve your space for $5 and your money will be returned back to your credit card the following week.



How To Get Your Free Ticket


Saturday morning volunteers will have a choice of any of the following sessions.


Saturday afternoon volunteers may attend the Sunday morning or afternoon sessions. 


Sunday morning volunteers may attend the Sunday afternoon session. 


Sunday afternoon volunteers may attend either of the Saturday sessions, however you must purchase a ticket to attend. We will refund up to the value of a General Admission ticket after you complete your shift on Sunday. 




","America/New_York","2019-10-05T18:30:00Z","2019-10-05T18:30:00Z",1800,1200,"40.712775","-74.005973","United States","new york city","beer"
"54",20,50,20,"52529327633","https://www.eventbrite.com/e/tuesday-night-nyc-showcase-open-mic-musicpoetryspoken-wordcomedy-tickets-52529327633?aff=ebapi","9603379361","2018-11-13T15:35:18Z","2019-08-10T17:08:28Z","2015-10-07T12:19:16Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"NYC's hottest weekly indie showcase + open mic in one of NYC's hottest downtown Manhattan performance venues - The Inspired Word @ The Parks","802692791","29272285","103",NA,"6",FALSE,"tuesday night nyc showcase + open mic - music/poetry/spoken word/comedy","NYC's hottest weekly indie showcase + open mic in one of NYC's hottest downtown Manhattan performance venues - The Inspired Word @ The Parkside Lounge!
Each $13 Early Bird Special ticket (up to 4 days prior to the event) includes $8 cover + $5 value of drink minimum. ***Limited Availability***
Each $15 regular ticket includes $10 cover + $5 value of drink minimum. 
Non-Alcoholic options available.

Age limit: Strict 21+ (Must bring valid ID)

When: EVERY Tuesday Night

Where: The Parkside Lounge317 E. Houston StreetManhattan, New York 10002

Directions:
By Subway: Take the F to Second Avenue. Go up the 1st Avenue stairs and head East on Houston Street.1

Doors open @ 6:30pm.

25 slots, 7 minutes apiece for anything spoken, 8 minutes for singers/musicians (if you have backing tracks bring them on either mp3 player or smartphone).

This is a VERY popular open mic. We STRONGLY suggest you purchase a ticket in advance to guarantee a performance slot. Make sure to purchase ticket with your desired time slot window.

You must arrive at least a half-hour before your slot window. 

Full backline. Honky-tonk piano and Casio Semi-Weighted Keyboard. Cool stage. Comfy cabaret-style seating. Cheap drinks, including the Bailout Package (shot of whisky + 22-ounce beer) for only 8$, and $2 non-alcoholic options available.

A warm, supportive community of artists. Real crowds. And a great place to network.
*****
You can pay online (to guarantee a slot) or at the door. 

Make sure to bring a printed out version of your ticket/tickets or be prepared to show your ticket/tickets (with confirmation number) on your phone. Also, bring a valid ID, as this is a strict 21+ venue.

Please Note: No TRANSFERS or REFUNDS will be granted, though you are welcome to find REPLACEMENTS for your tickets.
*****

Backline:


Soundboard: Allen and Heath 8 channel (mono) board with reverb/delay features and phantom power

CABLES:

8 - quarter inch cables
2 - quarter inch-to-XLR cables
11 - XLR cables

AMPS:

1 - Ampeg SVT-350T bass amp
1 - Sunn Stinger 35 (01680) solid state guitar amp
1 - GC 50 (UT50 11621) solid state guitar amp
1 - Roland Stereo Mixing Keyboard Amp (KC-300)
1 - Roland Stereo Mixing Keyboard Amp (KC-500)

DRUMS (drummer needs to bring sticks, cymbals, and clutch)

Tama Swingstar kit
1 - bass drum
2 - tom-toms
1 - floor tom
1 - Pearl Signature Series Snare drum
1 - hi hat stand
1 - ride stand
2 - cymbal stands
1 - bass drum pedal
1 - Pearl drum throne

STANDS

2 - sheet music stands
2 - keyboard stands
1 - straight mic stand
4 - boom mic stands

MICS

2 - Shure 12-A's
1 - Shure sm58
1 - Samson R21
1 - AKG dynamic
2 - Shure sm57's
2 - Samson C01 Studio Condensers

DI BOXES

1 - Sidekick Passive Direct Box (DIB-443)

1 - Horizon Straight Line Passive Direct Box

*****


Also, please check out our other open mics:

Every Monday night at The Parkside Lounge (317 East Houston Street, Manhattan), 7-11pm - https://nycmondayopenmic.eventbrite.com

SPEAK UP WEDNESDAY! Poetry/Spoken Word Showcase & Open Mic at Hell Phone (247 Varet Street, Brooklyn), 7-11pm - https://nycwednightopenmic.eventbrite.com

*****
Produced by the long-running Inspired Word open mic series, which has featured Grammy winners, American Idol finalists, Golden Globe Award winners, Obie Award winners, Emmy nominated actors, and HBO stars, The Inspired Word open mic is open to ALL types of performing artists - comedians, musicians, storytellers, singers, poets, fiction/nonfiction writers, playwrights, spoken word artists, performance artists, dancers.
*****
Produced by Mike Geffner Presents The Inspired Word
inspiredwordnyc.com","America/New_York","2019-08-14T03:00:00Z","2019-08-14T03:00:00Z",717,478,"40.712775","-74.005973","United States","new york city","beer"
"56",20,50,20,"52529170162","https://www.eventbrite.com/e/monday-night-nyc-showcase-open-mic-musicpoetryspoken-wordcomedy-tickets-52529170162?aff=ebapi","9603379361","2018-11-13T15:33:42Z","2019-08-11T03:48:04Z",NA,"live","USD",TRUE,TRUE,FALSE,480,"en_US",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"NYC's hottest weekly indie showcase + open mic in one of NYC's hottest downtown Manhattan performance venues - The Inspired Word @ The Parks","802692791","7630537","105",NA,"6",FALSE,"monday night nyc showcase + open mic - music/poetry/spoken word/comedy","NYC's hottest weekly indie showcase + open mic in one of NYC's hottest downtown Manhattan performance venues - The Inspired Word @ The Parkside Lounge!
 
Each $13 Early Bird Special ticket (up to 4 days prior to the event) includes $8 cover + $5 value of drink minimum. ***Limited Availability***
 
Each $15 regular ticket includes $10 cover + $5 value of drink minimum. 
 
Non-Alcoholic options available.
 
 
Age limit: 21+ (Must bring valid ID)
 
 
 
When: EVERY Monday Night
 
Where: The Parkside Lounge
317 E. Houston Street
Manhattan, New York 10002
 
Doors open @ 7pm.
 
 
25 slots, 7 minutes apiece for anything spoken, 8 minutes for singers/musicians (if you have backing tracks bring them on either mp3 player or smartphone).
 
A warm, supportive community of artists. Real crowds. And a great place to network.
This is a VERY popular open mic. We STRONGLY
 suggest you purchase a ticket in advance to guarantee a performance slot. Make sure to purchase ticket with your desired time slot window.
 
You must arrive at least a half-hour before your slot window. 
 
Full backline.
Honky-tonk piano and Casio Semi-Weighted Keyboard.
Cool stage.
Comfy cabaret-style seating.
Cheap drinks, including the Bailout Package (shot of whisky + 22-ounce beer) for only $8, and $2 non-alcoholic options available.
  
 
Make sure to bring a printed out version of your ticket/tickets or be prepared to show your ticket/tickets (with confirmation number) on your phone. 

Please Note: No TRANSFERS or REFUNDS will be granted, though you are welcome to find REPLACEMENTS for your tickets.


*****


Backline:

 



 

Soundboard: Allen and Heath 8 channel (mono) board with reverb/delay features and phantom power

 



 

CABLES:

 



 

8 - quarter inch cables

 

2 - quarter inch-to-XLR cables

 

11 - XLR cables

 



 

AMPS:

 



 

1 - Ampeg SVT-350T bass amp

 

1 - Sunn Stinger 35 (01680) solid state guitar amp

 

1 - GC 50 (UT50 11621) solid state guitar amp

 

1 - Roland Stereo Mixing Keyboard Amp (KC-300)

 

1 - Roland Stereo Mixing Keyboard Amp (KC-500)

 



 

DRUMS (drummer needs to bring sticks, cymbals, and clutch)

 



 

Tama Swingstar kit

 

1 - bass drum

 

2 - tom-toms

 

1 - floor tom

 

1 - Pearl Signature Series Snare drum

 

1 - hi hat stand

 

1 - ride stand

 

2 - cymbal stands

 

1 - bass drum pedal

 

1 - Pearl drum throne

 



 

STANDS

 



 

2 - sheet music stands

 

2 - keyboard stands

 

1 - straight mic stand

 

4 - boom mic stands

 



 

MICS

 



 

2 - Shure 12-A's

 

1 - Shure sm58

 

1 - Samson R21

 

1 - AKG dynamic

 

2 - Shure sm57's

 

2 - Samson C01 Studio Condensers

 



 

DI BOXES

 



 

1 - Sidekick Passive Direct Box (DIB-443)

 

1 - Horizon Straight Line Passive Direct Box
 
*****


Also, please check out our other open mic nights:
Every Tuesday night at The Parkside Lounge (317 East Houston Street, Manhattan), 7-11pm - https://nyctuesdayopenmic.eventbrite.com
SPEAK UP WEDNESDAY! Poetry/Spoken Word Showcase & Open Mic at Hell Phone (247 Varet Street, Brooklyn), 7-11pm - https://nycwednightopenmic.eventbrite.com
 
*****
Produced by the long-running Inspired Word open mic series, which has featured Grammy winners, American Idol finalists, Golden Globe Award winners, Obie Award winners, Emmy nominated actors, and HBO stars, The Inspired Word open mic is open to ALL types of performing artists - comedians, musicians, storytellers, singers, poets, fiction/nonfiction writers, playwrights, spoken word artists, performance artists, dancers.

 
*****
 
Directions
By Subway: Take the F to Second Avenue. Go up the 1st Avenue stairs and head East on Houston Street.
 
*****
Produced by Mike Geffner Presents The Inspired Word
inspiredwordnyc.com","America/New_York","2019-08-13T03:00:00Z","2019-08-13T03:00:00Z",717,478,"40.712775","-74.005973","United States","new york city","beer"
